Ancestors,Class
['Building'],"('Parachute', 'Ladder')"
['Building'],"('Parachute', 'Toothbrush')"
['Building'],"('Parachute', 'Syringe')"
['Building'],"('Parachute', 'Organ (Musical Instrument)')"
['Building'],"('Parachute', 'Paddle')"
['Building'],"('Parachute', 'Banjo')"
['Building'],"('Parachute', 'Ball')"
['Building'],"('Parachute', 'Surfboard')"
['Building'],"('Parachute', 'Screwdriver')"
['Building'],"('Parachute', 'Drill (Tool)')"
['Building'],"('Parachute', 'Bow and arrow')"
['Building'],"('Parachute', 'Chainsaw')"
['Building'],"('Parachute', 'Wrench')"
['Building'],"('Parachute', 'Flashlight')"
['Building'],"('Parachute', 'Scissors')"
['Building'],"('Parachute', 'Cello')"
['Building'],"('Parachute', 'Cannon')"
['Building'],"('Parachute', 'Hiking equipment')"
['Building'],"('Parachute', 'Drum')"
['Building'],"('Parachute', 'Ratchet (Device)')"
['Building'],"('Parachute', 'Dagger')"
['Building'],"('Parachute', 'Stretcher')"
['Building'],"('Parachute', 'Flying disc')"
['Building'],"('Parachute', 'Treadmill')"
['Building'],"('Parachute', 'French horn')"
['Building'],"('Parachute', 'Guitar')"
['Building'],"('Parachute', 'Baseball bat')"
['Building'],"('Parachute', 'Kitchen utensil')"
['Building'],"('Parachute', 'Stationary bicycle')"
['Building'],"('Parachute', 'Hammer')"
['Building'],"('Parachute', 'Harp')"
['Building'],"('Parachute', 'Harpsichord')"
['Building'],"('Parachute', 'Harmonica')"
['Building'],"('Parachute', 'Scale')"
['Building'],"('Parachute', 'Indoor rower')"
['Building'],"('Parachute', 'Punching bag')"
['Building'],"('Parachute', 'Golf ball')"
['Building'],"('Parachute', 'Dumbbell')"
['Building'],"('Parachute', 'Billiard table')"
['Building'],"('Parachute', 'Snowplow')"
['Building'],"('Parachute', 'Missile')"
['Building'],"('Parachute', 'Mobile phone')"
['Building'],"('Parachute', 'Personal flotation device')"
['Building'],"('Parachute', 'Musical keyboard')"
['Building'],"('Parachute', 'Scoreboard')"
['Building'],"('Parachute', 'Nail (Construction)')"
['Building'],"('Parachute', 'Oboe')"
['Building'],"('Parachute', 'Piano')"
['Building'],"('Parachute', 'Rifle')"
['Building'],"('Parachute', 'Skateboard')"
['Building'],"('Parachute', 'Saxophone')"
['Building'],"('Parachute', 'Shotgun')"
['Building'],"('Parachute', 'Snowboard')"
['Building'],"('Parachute', 'Sword')"
['Building'],"('Parachute', 'Ski')"
['Building'],"('Parachute', 'Tripod')"
['Building'],"('Parachute', 'Stethoscope')"
['Building'],"('Parachute', 'Training bench')"
['Building'],"('Parachute', 'Trombone')"
['Building'],"('Parachute', 'Torch')"
['Building'],"('Parachute', 'Trumpet')"
['Building'],"('Parachute', 'Bowling equipment')"
['Building'],"('Parachute', 'Violin')"
['Building'],"('Parachute', 'Axe')"
['Building'],"('Parachute', 'Horizontal bar')"
['Building'],"('Parachute', 'Bomb')"
['Building'],"('Parachute', 'Chisel')"
['Building'],"('Parachute', 'Camera')"
['Building'],"('Parachute', 'Racket')"
['Building'],"('Parachute', 'Chime')"
['Building'],"('Parachute', 'Handgun')"
['Building'],"('Parachute', 'Grinder')"
['Building'],"('Parachute', 'Corded phone')"
['Building'],"('Parachute', 'Ruler')"
['Building'],"('Parachute', 'Band-aid')"
['Building'],"('Parachute', 'Flute')"
['Building'],"('Parachute', 'Balance beam')"
['Building'],"('Parachute', 'Binoculars')"
['Building'],"('Parachute', 'Accordion')"
['Building'],"('Parachute', 'Maracas')"
['Building'],"('Parachute', 'Helmet')"
['Food'],"('Orange', 'Apple')"
['Food'],"('Orange', 'Cucumber')"
['Food'],"('Orange', 'Radish')"
['Food'],"('Orange', 'Hot dog')"
['Food'],"('Orange', 'Pretzel')"
['Food'],"('Orange', 'Bagel')"
['Food'],"('Orange', 'Popcorn')"
['Food'],"('Orange', 'Cheese')"
['Food'],"('Orange', 'Muffin')"
['Food'],"('Orange', 'Cookie')"
['Food'],"('Orange', 'Winter melon')"
['Food'],"('Orange', 'French fries')"
['Food'],"('Orange', 'Grape')"
['Food'],"('Orange', 'Common fig')"
['Food'],"('Orange', 'Artichoke')"
['Food'],"('Orange', 'Milk')"
['Food'],"('Orange', 'Potato')"
['Food'],"('Orange', 'Pear')"
['Food'],"('Orange', 'Submarine sandwich')"
['Food'],"('Orange', 'Strawberry')"
['Food'],"('Orange', 'Tomato')"
['Food'],"('Orange', 'Bread')"
['Food'],"('Orange', 'Lemon')"
['Food'],"('Orange', 'Banana')"
['Food'],"('Orange', 'Hamburger')"
['Food'],"('Orange', 'Garden Asparagus')"
['Food'],"('Orange', 'Ice cream')"
['Food'],"('Orange', 'Peach')"
['Food'],"('Orange', 'Squash (Plant)')"
['Food'],"('Orange', 'Shellfish')"
['Food'],"('Orange', 'Cabbage')"
['Food'],"('Orange', 'Carrot')"
['Food'],"('Orange', 'Mango')"
['Food'],"('Orange', 'Pineapple')"
['Food'],"('Orange', 'Cake')"
['Food'],"('Orange', 'Candy')"
['Food'],"('Orange', 'Salad')"
['Food'],"('Orange', 'Broccoli')"
['Food'],"('Orange', 'Pastry')"
['Food'],"('Orange', 'Grapefruit')"
['Food'],"('Orange', 'Bell pepper')"
['Food'],"('Orange', 'Pomegranate')"
['Food'],"('Orange', 'Watermelon')"
['Food'],"('Orange', 'Cantaloupe')"
['Animal'],"('Antelope', 'Magpie')"
['Animal'],"('Antelope', 'Tick')"
['Animal'],"('Antelope', 'Centipede')"
['Animal'],"('Antelope', 'Woodpecker')"
['Animal'],"('Antelope', 'Blue jay')"
['Animal'],"('Antelope', 'Bat (Animal)')"
['Animal'],"('Antelope', 'Carnivore')"
['Animal'],"('Antelope', 'Cattle')"
['Animal'],"('Antelope', 'Camel')"
['Animal'],"('Antelope', 'Dinosaur')"
['Animal'],"('Antelope', 'Giraffe')"
['Animal'],"('Antelope', 'Rhinoceros')"
['Animal'],"('Antelope', 'Goldfish')"
['Animal'],"('Antelope', 'Goat')"
['Animal'],"('Antelope', 'Marine invertebrates')"
['Animal'],"('Antelope', 'Horse')"
['Animal'],"('Antelope', 'Hamster')"
['Animal'],"('Antelope', 'Insect')"
['Animal'],"('Antelope', 'Kangaroo')"
['Animal'],"('Antelope', 'Koala')"
['Animal'],"('Antelope', 'Lizard')"
['Animal'],"('Antelope', 'Mouse')"
['Animal'],"('Antelope', 'Ostrich')"
['Animal'],"('Antelope', 'Penguin')"
['Animal'],"('Antelope', 'Pig')"
['Animal'],"('Antelope', 'Raven')"
['Animal'],"('Antelope', 'Rabbit')"
['Animal'],"('Antelope', 'Squirrel')"
['Animal'],"('Antelope', 'Scorpion')"
['Animal'],"('Antelope', 'Snake')"
['Animal'],"('Antelope', 'Sheep')"
['Animal'],"('Antelope', 'Worm')"
['Animal'],"('Antelope', 'Zebra')"
['Animal'],"('Antelope', 'Monkey')"
['Animal'],"('Antelope', 'Chicken')"
['Animal'],"('Antelope', 'Eagle')"
['Animal'],"('Antelope', 'Owl')"
['Animal'],"('Antelope', 'Duck')"
['Animal'],"('Antelope', 'Turtle')"
['Animal'],"('Antelope', 'Hippopotamus')"
['Animal'],"('Antelope', 'Crocodile')"
['Animal'],"('Antelope', 'Spider')"
['Animal'],"('Antelope', 'Deer')"
['Animal'],"('Antelope', 'Frog')"
['Animal'],"('Antelope', 'Elephant')"
['Animal'],"('Antelope', 'Shark')"
['Animal'],"('Antelope', 'Porcupine')"
['Animal'],"('Antelope', 'Canary')"
['Animal'],"('Antelope', 'Hedgehog')"
['Animal'],"('Antelope', 'Bull')"
['Animal'],"('Antelope', 'Goose')"
['Animal'],"('Antelope', 'Mule')"
['Animal'],"('Antelope', 'Swan')"
['Animal'],"('Antelope', 'Falcon')"
['Animal'],"('Antelope', 'Snail')"
['Animal'],"('Antelope', 'Marine mammal')"
['Animal'],"('Antelope', 'Parrot')"
['Animal'],"('Antelope', 'Sparrow')"
['Animal'],"('Antelope', 'Turkey')"
['Animal'],"('Antelope', 'Skunk')"
['Animal'],"('Antelope', 'Rays and skates')"
['Animal'],"('Antelope', 'Seahorse')"
['Animal'],"('Antelope', 'Alpaca')"
['Animal'],"('Antelope', 'Armadillo')"
"['Tool', 'Building']","('Beaker', 'Tin can')"
"['Tool', 'Building']","('Beaker', 'Barrel')"
"['Tool', 'Building']","('Beaker', 'Picnic basket')"
"['Tool', 'Building']","('Beaker', 'Waste container')"
"['Tool', 'Building']","('Beaker', 'Flowerpot')"
"['Invertebrate', 'Animal']","('Moths and butterflies', 'Bee')"
"['Invertebrate', 'Animal']","('Moths and butterflies', 'Starfish')"
"['Invertebrate', 'Animal']","('Moths and butterflies', 'Beetle')"
"['Invertebrate', 'Animal']","('Moths and butterflies', 'Isopod')"
"['Invertebrate', 'Animal']","('Moths and butterflies', 'Jellyfish')"
"['Invertebrate', 'Animal']","('Moths and butterflies', 'Dragonfly')"
"['Invertebrate', 'Animal']","('Moths and butterflies', 'Ant')"
"['Invertebrate', 'Animal']","('Jellyfish', 'Bee')"
"['Invertebrate', 'Animal']","('Jellyfish', 'Starfish')"
"['Invertebrate', 'Animal']","('Jellyfish', 'Beetle')"
"['Invertebrate', 'Animal']","('Jellyfish', 'Isopod')"
"['Invertebrate', 'Animal']","('Jellyfish', 'Moths and butterflies')"
"['Invertebrate', 'Animal']","('Jellyfish', 'Dragonfly')"
"['Invertebrate', 'Animal']","('Jellyfish', 'Ant')"
['Animal'],"('Goose', 'Magpie')"
['Animal'],"('Goose', 'Tick')"
['Animal'],"('Goose', 'Centipede')"
['Animal'],"('Goose', 'Woodpecker')"
['Animal'],"('Goose', 'Blue jay')"
['Animal'],"('Goose', 'Bat (Animal)')"
['Animal'],"('Goose', 'Carnivore')"
['Animal'],"('Goose', 'Cattle')"
['Animal'],"('Goose', 'Camel')"
['Animal'],"('Goose', 'Dinosaur')"
['Animal'],"('Goose', 'Giraffe')"
['Animal'],"('Goose', 'Rhinoceros')"
['Animal'],"('Goose', 'Goldfish')"
['Animal'],"('Goose', 'Goat')"
['Animal'],"('Goose', 'Marine invertebrates')"
['Animal'],"('Goose', 'Horse')"
['Animal'],"('Goose', 'Hamster')"
['Animal'],"('Goose', 'Insect')"
['Animal'],"('Goose', 'Kangaroo')"
['Animal'],"('Goose', 'Koala')"
['Animal'],"('Goose', 'Lizard')"
['Animal'],"('Goose', 'Mouse')"
['Animal'],"('Goose', 'Ostrich')"
['Animal'],"('Goose', 'Penguin')"
['Animal'],"('Goose', 'Pig')"
['Animal'],"('Goose', 'Raven')"
['Animal'],"('Goose', 'Rabbit')"
['Animal'],"('Goose', 'Squirrel')"
['Animal'],"('Goose', 'Scorpion')"
['Animal'],"('Goose', 'Snake')"
['Animal'],"('Goose', 'Sheep')"
['Animal'],"('Goose', 'Worm')"
['Animal'],"('Goose', 'Zebra')"
['Animal'],"('Goose', 'Monkey')"
['Animal'],"('Goose', 'Chicken')"
['Animal'],"('Goose', 'Eagle')"
['Animal'],"('Goose', 'Owl')"
['Animal'],"('Goose', 'Duck')"
['Animal'],"('Goose', 'Turtle')"
['Animal'],"('Goose', 'Hippopotamus')"
['Animal'],"('Goose', 'Crocodile')"
['Animal'],"('Goose', 'Spider')"
['Animal'],"('Goose', 'Deer')"
['Animal'],"('Goose', 'Frog')"
['Animal'],"('Goose', 'Elephant')"
['Animal'],"('Goose', 'Shark')"
['Animal'],"('Goose', 'Porcupine')"
['Animal'],"('Goose', 'Canary')"
['Animal'],"('Goose', 'Hedgehog')"
['Animal'],"('Goose', 'Bull')"
['Animal'],"('Goose', 'Antelope')"
['Animal'],"('Goose', 'Mule')"
['Animal'],"('Goose', 'Swan')"
['Animal'],"('Goose', 'Falcon')"
['Animal'],"('Goose', 'Snail')"
['Animal'],"('Goose', 'Marine mammal')"
['Animal'],"('Goose', 'Parrot')"
['Animal'],"('Goose', 'Sparrow')"
['Animal'],"('Goose', 'Turkey')"
['Animal'],"('Goose', 'Skunk')"
['Animal'],"('Goose', 'Rays and skates')"
['Animal'],"('Goose', 'Seahorse')"
['Animal'],"('Goose', 'Alpaca')"
['Animal'],"('Goose', 'Armadillo')"
['Animal'],"('Mule', 'Magpie')"
['Animal'],"('Mule', 'Tick')"
['Animal'],"('Mule', 'Centipede')"
['Animal'],"('Mule', 'Woodpecker')"
['Animal'],"('Mule', 'Blue jay')"
['Animal'],"('Mule', 'Bat (Animal)')"
['Animal'],"('Mule', 'Carnivore')"
['Animal'],"('Mule', 'Cattle')"
['Animal'],"('Mule', 'Camel')"
['Animal'],"('Mule', 'Dinosaur')"
['Animal'],"('Mule', 'Giraffe')"
['Animal'],"('Mule', 'Rhinoceros')"
['Animal'],"('Mule', 'Goldfish')"
['Animal'],"('Mule', 'Goat')"
['Animal'],"('Mule', 'Marine invertebrates')"
['Animal'],"('Mule', 'Horse')"
['Animal'],"('Mule', 'Hamster')"
['Animal'],"('Mule', 'Insect')"
['Animal'],"('Mule', 'Kangaroo')"
['Animal'],"('Mule', 'Koala')"
['Animal'],"('Mule', 'Lizard')"
['Animal'],"('Mule', 'Mouse')"
['Animal'],"('Mule', 'Ostrich')"
['Animal'],"('Mule', 'Penguin')"
['Animal'],"('Mule', 'Pig')"
['Animal'],"('Mule', 'Raven')"
['Animal'],"('Mule', 'Rabbit')"
['Animal'],"('Mule', 'Squirrel')"
['Animal'],"('Mule', 'Scorpion')"
['Animal'],"('Mule', 'Snake')"
['Animal'],"('Mule', 'Sheep')"
['Animal'],"('Mule', 'Worm')"
['Animal'],"('Mule', 'Zebra')"
['Animal'],"('Mule', 'Monkey')"
['Animal'],"('Mule', 'Chicken')"
['Animal'],"('Mule', 'Eagle')"
['Animal'],"('Mule', 'Owl')"
['Animal'],"('Mule', 'Duck')"
['Animal'],"('Mule', 'Turtle')"
['Animal'],"('Mule', 'Hippopotamus')"
['Animal'],"('Mule', 'Crocodile')"
['Animal'],"('Mule', 'Spider')"
['Animal'],"('Mule', 'Deer')"
['Animal'],"('Mule', 'Frog')"
['Animal'],"('Mule', 'Elephant')"
['Animal'],"('Mule', 'Shark')"
['Animal'],"('Mule', 'Porcupine')"
['Animal'],"('Mule', 'Canary')"
['Animal'],"('Mule', 'Hedgehog')"
['Animal'],"('Mule', 'Bull')"
['Animal'],"('Mule', 'Antelope')"
['Animal'],"('Mule', 'Goose')"
['Animal'],"('Mule', 'Swan')"
['Animal'],"('Mule', 'Falcon')"
['Animal'],"('Mule', 'Snail')"
['Animal'],"('Mule', 'Marine mammal')"
['Animal'],"('Mule', 'Parrot')"
['Animal'],"('Mule', 'Sparrow')"
['Animal'],"('Mule', 'Turkey')"
['Animal'],"('Mule', 'Skunk')"
['Animal'],"('Mule', 'Rays and skates')"
['Animal'],"('Mule', 'Seahorse')"
['Animal'],"('Mule', 'Alpaca')"
['Animal'],"('Mule', 'Armadillo')"
['Animal'],"('Swan', 'Magpie')"
['Animal'],"('Swan', 'Tick')"
['Animal'],"('Swan', 'Centipede')"
['Animal'],"('Swan', 'Woodpecker')"
['Animal'],"('Swan', 'Blue jay')"
['Animal'],"('Swan', 'Bat (Animal)')"
['Animal'],"('Swan', 'Carnivore')"
['Animal'],"('Swan', 'Cattle')"
['Animal'],"('Swan', 'Camel')"
['Animal'],"('Swan', 'Dinosaur')"
['Animal'],"('Swan', 'Giraffe')"
['Animal'],"('Swan', 'Rhinoceros')"
['Animal'],"('Swan', 'Goldfish')"
['Animal'],"('Swan', 'Goat')"
['Animal'],"('Swan', 'Marine invertebrates')"
['Animal'],"('Swan', 'Horse')"
['Animal'],"('Swan', 'Hamster')"
['Animal'],"('Swan', 'Insect')"
['Animal'],"('Swan', 'Kangaroo')"
['Animal'],"('Swan', 'Koala')"
['Animal'],"('Swan', 'Lizard')"
['Animal'],"('Swan', 'Mouse')"
['Animal'],"('Swan', 'Ostrich')"
['Animal'],"('Swan', 'Penguin')"
['Animal'],"('Swan', 'Pig')"
['Animal'],"('Swan', 'Raven')"
['Animal'],"('Swan', 'Rabbit')"
['Animal'],"('Swan', 'Squirrel')"
['Animal'],"('Swan', 'Scorpion')"
['Animal'],"('Swan', 'Snake')"
['Animal'],"('Swan', 'Sheep')"
['Animal'],"('Swan', 'Worm')"
['Animal'],"('Swan', 'Zebra')"
['Animal'],"('Swan', 'Monkey')"
['Animal'],"('Swan', 'Chicken')"
['Animal'],"('Swan', 'Eagle')"
['Animal'],"('Swan', 'Owl')"
['Animal'],"('Swan', 'Duck')"
['Animal'],"('Swan', 'Turtle')"
['Animal'],"('Swan', 'Hippopotamus')"
['Animal'],"('Swan', 'Crocodile')"
['Animal'],"('Swan', 'Spider')"
['Animal'],"('Swan', 'Deer')"
['Animal'],"('Swan', 'Frog')"
['Animal'],"('Swan', 'Elephant')"
['Animal'],"('Swan', 'Shark')"
['Animal'],"('Swan', 'Porcupine')"
['Animal'],"('Swan', 'Canary')"
['Animal'],"('Swan', 'Hedgehog')"
['Animal'],"('Swan', 'Bull')"
['Animal'],"('Swan', 'Antelope')"
['Animal'],"('Swan', 'Goose')"
['Animal'],"('Swan', 'Mule')"
['Animal'],"('Swan', 'Falcon')"
['Animal'],"('Swan', 'Snail')"
['Animal'],"('Swan', 'Marine mammal')"
['Animal'],"('Swan', 'Parrot')"
['Animal'],"('Swan', 'Sparrow')"
['Animal'],"('Swan', 'Turkey')"
['Animal'],"('Swan', 'Skunk')"
['Animal'],"('Swan', 'Rays and skates')"
['Animal'],"('Swan', 'Seahorse')"
['Animal'],"('Swan', 'Alpaca')"
['Animal'],"('Swan', 'Armadillo')"
['Food'],"('Peach', 'Apple')"
['Food'],"('Peach', 'Cucumber')"
['Food'],"('Peach', 'Radish')"
['Food'],"('Peach', 'Hot dog')"
['Food'],"('Peach', 'Pretzel')"
['Food'],"('Peach', 'Bagel')"
['Food'],"('Peach', 'Popcorn')"
['Food'],"('Peach', 'Cheese')"
['Food'],"('Peach', 'Muffin')"
['Food'],"('Peach', 'Cookie')"
['Food'],"('Peach', 'Winter melon')"
['Food'],"('Peach', 'French fries')"
['Food'],"('Peach', 'Grape')"
['Food'],"('Peach', 'Common fig')"
['Food'],"('Peach', 'Artichoke')"
['Food'],"('Peach', 'Milk')"
['Food'],"('Peach', 'Potato')"
['Food'],"('Peach', 'Pear')"
['Food'],"('Peach', 'Submarine sandwich')"
['Food'],"('Peach', 'Strawberry')"
['Food'],"('Peach', 'Tomato')"
['Food'],"('Peach', 'Bread')"
['Food'],"('Peach', 'Lemon')"
['Food'],"('Peach', 'Banana')"
['Food'],"('Peach', 'Hamburger')"
['Food'],"('Peach', 'Garden Asparagus')"
['Food'],"('Peach', 'Ice cream')"
['Food'],"('Peach', 'Orange')"
['Food'],"('Peach', 'Squash (Plant)')"
['Food'],"('Peach', 'Shellfish')"
['Food'],"('Peach', 'Cabbage')"
['Food'],"('Peach', 'Carrot')"
['Food'],"('Peach', 'Mango')"
['Food'],"('Peach', 'Pineapple')"
['Food'],"('Peach', 'Cake')"
['Food'],"('Peach', 'Candy')"
['Food'],"('Peach', 'Salad')"
['Food'],"('Peach', 'Broccoli')"
['Food'],"('Peach', 'Pastry')"
['Food'],"('Peach', 'Grapefruit')"
['Food'],"('Peach', 'Bell pepper')"
['Food'],"('Peach', 'Pomegranate')"
['Food'],"('Peach', 'Watermelon')"
['Food'],"('Peach', 'Cantaloupe')"
"['Land vehicle', 'Vehicle']","('Seat belt', 'Vehicle registration plate')"
"['Land vehicle', 'Vehicle']","('Seat belt', 'Limousine')"
"['Land vehicle', 'Vehicle']","('Seat belt', 'Wheel')"
"['Land vehicle', 'Vehicle']","('Seat belt', 'Van')"
"['Land vehicle', 'Vehicle']","('Seat belt', 'Tire')"
"['Mammal', 'Animal']","('Raccoon', 'Bear')"
"['Mammal', 'Animal']","('Raccoon', 'Cat')"
"['Mammal', 'Animal']","('Raccoon', 'Dolphin')"
"['Mammal', 'Animal']","('Raccoon', 'Harbor seal')"
"['Mammal', 'Animal']","('Raccoon', 'Fox')"
"['Mammal', 'Animal']","('Raccoon', 'Jaguar (Animal)')"
"['Mammal', 'Animal']","('Raccoon', 'Lynx')"
"['Mammal', 'Animal']","('Raccoon', 'Red panda')"
"['Mammal', 'Animal']","('Raccoon', 'Tiger')"
"['Mammal', 'Animal']","('Raccoon', 'Whale')"
"['Mammal', 'Animal']","('Raccoon', 'Lion')"
"['Mammal', 'Animal']","('Raccoon', 'Dog')"
"['Mammal', 'Animal']","('Raccoon', 'Leopard')"
"['Mammal', 'Animal']","('Raccoon', 'Cheetah')"
"['Mammal', 'Animal']","('Raccoon', 'Otter')"
"['Mammal', 'Animal']","('Raccoon', 'Sea lion')"
['Building'],"('Chisel', 'Container')"
['Building'],"('Chisel', 'Ladder')"
['Building'],"('Chisel', 'Toothbrush')"
['Building'],"('Chisel', 'Syringe')"
['Building'],"('Chisel', 'Organ (Musical Instrument)')"
['Building'],"('Chisel', 'Paddle')"
['Building'],"('Chisel', 'Banjo')"
['Building'],"('Chisel', 'Ball')"
['Building'],"('Chisel', 'Surfboard')"
['Building'],"('Chisel', 'Screwdriver')"
['Building'],"('Chisel', 'Drill (Tool)')"
['Building'],"('Chisel', 'Bow and arrow')"
['Building'],"('Chisel', 'Chainsaw')"
['Building'],"('Chisel', 'Wrench')"
['Building'],"('Chisel', 'Flashlight')"
['Building'],"('Chisel', 'Scissors')"
['Building'],"('Chisel', 'Cello')"
['Building'],"('Chisel', 'Cannon')"
['Building'],"('Chisel', 'Hiking equipment')"
['Building'],"('Chisel', 'Drum')"
['Building'],"('Chisel', 'Ratchet (Device)')"
['Building'],"('Chisel', 'Dagger')"
['Building'],"('Chisel', 'Stretcher')"
['Building'],"('Chisel', 'Flying disc')"
['Building'],"('Chisel', 'Treadmill')"
['Building'],"('Chisel', 'French horn')"
['Building'],"('Chisel', 'Guitar')"
['Building'],"('Chisel', 'Baseball bat')"
['Building'],"('Chisel', 'Kitchen utensil')"
['Building'],"('Chisel', 'Stationary bicycle')"
['Building'],"('Chisel', 'Hammer')"
['Building'],"('Chisel', 'Harp')"
['Building'],"('Chisel', 'Harpsichord')"
['Building'],"('Chisel', 'Harmonica')"
['Building'],"('Chisel', 'Scale')"
['Building'],"('Chisel', 'Indoor rower')"
['Building'],"('Chisel', 'Punching bag')"
['Building'],"('Chisel', 'Golf ball')"
['Building'],"('Chisel', 'Dumbbell')"
['Building'],"('Chisel', 'Billiard table')"
['Building'],"('Chisel', 'Snowplow')"
['Building'],"('Chisel', 'Missile')"
['Building'],"('Chisel', 'Mobile phone')"
['Building'],"('Chisel', 'Personal flotation device')"
['Building'],"('Chisel', 'Musical keyboard')"
['Building'],"('Chisel', 'Scoreboard')"
['Building'],"('Chisel', 'Nail (Construction)')"
['Building'],"('Chisel', 'Oboe')"
['Building'],"('Chisel', 'Piano')"
['Building'],"('Chisel', 'Rifle')"
['Building'],"('Chisel', 'Skateboard')"
['Building'],"('Chisel', 'Saxophone')"
['Building'],"('Chisel', 'Shotgun')"
['Building'],"('Chisel', 'Snowboard')"
['Building'],"('Chisel', 'Sword')"
['Building'],"('Chisel', 'Ski')"
['Building'],"('Chisel', 'Tripod')"
['Building'],"('Chisel', 'Stethoscope')"
['Building'],"('Chisel', 'Training bench')"
['Building'],"('Chisel', 'Trombone')"
['Building'],"('Chisel', 'Torch')"
['Building'],"('Chisel', 'Trumpet')"
['Building'],"('Chisel', 'Bowling equipment')"
['Building'],"('Chisel', 'Violin')"
['Building'],"('Chisel', 'Axe')"
['Building'],"('Chisel', 'Horizontal bar')"
['Building'],"('Chisel', 'Bomb')"
['Building'],"('Chisel', 'Parachute')"
['Building'],"('Chisel', 'Camera')"
['Building'],"('Chisel', 'Racket')"
['Building'],"('Chisel', 'Chime')"
['Building'],"('Chisel', 'Handgun')"
['Building'],"('Chisel', 'Grinder')"
['Building'],"('Chisel', 'Corded phone')"
['Building'],"('Chisel', 'Ruler')"
['Building'],"('Chisel', 'Band-aid')"
['Building'],"('Chisel', 'Flute')"
['Building'],"('Chisel', 'Balance beam')"
['Building'],"('Chisel', 'Binoculars')"
['Building'],"('Chisel', 'Accordion')"
['Building'],"('Chisel', 'Maracas')"
['Building'],"('Chisel', 'Helmet')"
"['Kitchenware', 'Tool', 'Building']","('Fork', 'Chopsticks')"
"['Kitchenware', 'Tool', 'Building']","('Fork', 'Ladle')"
